id,Vertices,Parameter,Probability,Creation Time,Analysis Time,Timestamp,Exit via Timeout,Time Limit
,50,12,0.3,0.011,0.006,15:02:08,False,30000s
,50,12,0.3,0.008,0.004,15:02:08,False,30000s
,50,12,0.3,0.006,0.007,15:02:08,False,30000s
,50,12,0.3,0.008,0.005,15:02:08,False,30000s
,50,12,0.3,0.01,0.004,15:02:08,False,30000s
,50,12,0.3,0.007,0.012,15:02:08,False,30000s
,50,12,0.3,0.01,0.008,15:02:08,False,30000s
,50,12,0.3,0.009,0.005,15:02:09,False,30000s
,50,12,0.3,0.008,0.005,15:02:09,False,30000s
,50,12,0.3,0.007,0.004,15:02:09,False,30000s
,50,12,0.3,0.009,0.009,15:02:09,False,30000s
,50,12,0.3,0.006,0.004,15:02:09,False,30000s
,50,12,0.3,0.009,0.005,15:02:09,False,30000s
,50,12,0.3,0.008,0.004,15:02:09,False,30000s
,50,12,0.3,0.012,0.006,15:02:09,False,30000s
,50,12,0.3,0.008,0.01,15:02:09,False,30000s
,50,12,0.3,0.007,0.005,15:02:09,False,30000s
,50,12,0.3,0.006,0.005,15:02:09,False,30000s
,50,12,0.3,0.008,0.005,15:02:10,False,30000s
,50,12,0.3,0.009,0.005,15:02:10,False,30000s
,50,12,0.3,0.012,0.009,15:02:10,False,30000s
,50,12,0.3,0.007,0.004,15:02:10,False,30000s
,50,12,0.3,0.009,0.009,15:02:10,False,30000s
,50,12,0.3,0.008,0.007,15:02:10,False,30000s
,50,12,0.3,0.007,0.005,15:02:10,False,30000s
,50,12,0.3,0.009,0.007,15:02:10,False,30000s
,50,12,0.3,0.007,0.005,15:02:10,False,30000s
,50,12,0.3,0.009,0.005,15:02:10,False,30000s
,50,12,0.3,0.016,0.007,15:02:11,False,30000s
,50,12,0.3,0.007,0.009,15:02:11,False,30000s
,50,12,0.3,0.007,0.005,15:02:11,False,30000s
,50,12,0.3,0.009,0.005,15:02:11,False,30000s
,50,12,0.3,0.009,0.004,15:02:11,False,30000s
,50,12,0.3,0.009,0.004,15:02:11,False,30000s
,50,12,0.3,0.01,0.006,15:02:11,False,30000s
,50,12,0.3,0.013,0.013,15:02:11,False,30000s
,50,12,0.3,0.007,0.005,15:02:11,False,30000s
,50,12,0.3,0.008,0.006,15:02:11,False,30000s
,50,12,0.3,0.01,0.006,15:02:11,False,30000s
,50,12,0.3,0.008,0.005,15:02:12,False,30000s
,50,12,0.3,0.008,0.004,15:02:12,False,30000s
,50,12,0.3,0.017,0.009,15:02:12,False,30000s
,50,12,0.3,0.008,0.006,15:02:12,False,30000s
,50,12,0.3,0.005,0.004,15:02:12,False,30000s
,50,12,0.3,0.011,0.009,15:02:12,False,30000s
,50,12,0.3,0.01,0.006,15:02:12,False,30000s
,50,12,0.3,0.008,0.005,15:02:12,False,30000s
,50,12,0.3,0.007,0.008,15:02:12,False,30000s
,50,12,0.3,0.016,0.004,15:02:12,False,30000s
,50,12,0.3,0.01,0.008,15:02:13,False,30000s
,50,12,0.3,0.011,0.005,15:02:13,False,30000s
,50,12,0.3,0.016,0.008,15:02:13,False,30000s
,50,12,0.3,0.015,0.009,15:02:13,False,30000s
,50,12,0.3,0.014,0.011,15:02:13,False,30000s
,50,12,0.3,0.014,0.004,15:02:13,False,30000s
,50,12,0.3,0.016,0.008,15:02:13,False,30000s
,50,12,0.3,0.011,0.007,15:02:13,False,30000s
,50,12,0.3,0.008,0.004,15:02:13,False,30000s
,50,12,0.3,0.008,0.005,15:02:13,False,30000s
,50,12,0.3,0.006,0.007,15:02:14,False,30000s
,50,12,0.3,0.009,0.005,15:02:14,False,30000s
,50,12,0.3,0.01,0.005,15:02:14,False,30000s
,50,12,0.3,0.007,0.007,15:02:14,False,30000s
,50,12,0.3,0.012,0.005,15:02:14,False,30000s
,50,12,0.3,0.009,0.009,15:02:14,False,30000s
,50,12,0.3,0.016,0.004,15:02:14,False,30000s
,50,12,0.3,0.008,0.006,15:02:14,False,30000s
,50,12,0.3,0.009,0.005,15:02:14,False,30000s
,50,12,0.3,0.012,0.005,15:02:14,False,30000s
,50,12,0.3,0.008,0.005,15:02:14,False,30000s
,50,12,0.5,0.01,0.004,15:02:15,False,30000s
,50,12,0.5,0.008,0.004,15:02:15,False,30000s
,50,12,0.5,0.011,0.005,15:02:15,False,30000s
,50,12,0.5,0.015,0.007,15:02:15,False,30000s
,50,12,0.5,0.011,0.005,15:02:15,False,30000s
,50,12,0.5,0.014,0.008,15:02:15,False,30000s
,50,12,0.5,0.01,0.004,15:02:15,False,30000s
,50,12,0.5,0.008,0.004,15:02:15,False,30000s
,50,12,0.5,0.007,0.004,15:02:15,False,30000s
,50,12,0.5,0.011,0.004,15:02:15,False,30000s
,50,12,0.5,0.009,0.004,15:02:15,False,30000s
,50,12,0.5,0.016,0.004,15:02:16,False,30000s
,50,12,0.5,0.009,0.004,15:02:16,False,30000s
,50,12,0.5,0.013,0.008,15:02:16,False,30000s
,50,12,0.5,0.01,0.004,15:02:16,False,30000s
,50,12,0.5,0.012,0.005,15:02:16,False,30000s
,50,12,0.5,0.008,0.004,15:02:16,False,30000s
,50,12,0.5,0.01,0.006,15:02:16,False,30000s
,50,12,0.5,0.016,0.004,15:02:16,False,30000s
,50,12,0.5,0.007,0.004,15:02:16,False,30000s
,50,12,0.5,0.009,0.005,15:02:16,False,30000s
,50,12,0.5,0.015,0.007,15:02:16,False,30000s
,50,12,0.5,0.012,0.005,15:02:17,False,30000s
,50,12,0.5,0.011,0.005,15:02:17,False,30000s
,50,12,0.5,0.013,0.01,15:02:17,False,30000s
,50,12,0.5,0.013,0.005,15:02:17,False,30000s
,50,12,0.5,0.01,0.005,15:02:17,False,30000s
,50,12,0.5,0.011,0.004,15:02:17,False,30000s
,50,12,0.5,0.008,0.004,15:02:17,False,30000s
,50,12,0.5,0.013,0.005,15:02:17,False,30000s
,50,12,0.5,0.01,0.005,15:02:17,False,30000s
,50,12,0.5,0.008,0.005,15:02:17,False,30000s
,50,12,0.5,0.012,0.005,15:02:17,False,30000s
,50,12,0.5,0.01,0.004,15:02:18,False,30000s
,50,12,0.5,0.008,0.005,15:02:18,False,30000s
